IDENTIFIER,probID,GSM152856,GSM152857,GSM152858,GSM152859,GSM152860,GSM152861,GSM152862,GSM152863,GSM152864,GSM152865,GSM152866,GSM152867,GSM152868,GSM152869,GSM152870,GSM152871,GSM152872,GSM152873,GSM152874,GSM152875,GSM152876,GSM152877,GSM152878,GSM152879,GSM152880
SLN,39789_at,6.850595594,8.940019522,7.157722897,7.558529439,5.486271494,7.668665263,5.72184982,6.777144015,5.517472806,5.838674841,6.277825274,4.91642399,5.00165424,5.633190349,7.757425551,5.493318126,6.482632943,6.253885206,7.913626551,7.380902527,5.548037664,6.420387699,5.734308796,6.777457758,6.446689853
ATP2A2,39790_at,6.865670931,8.575560927,8.144984889,8.319868901,7.662989444,7.83927485,8.204376786,7.758947266,8.016468554,7.170759726,5.252003279,7.214862692,7.662721879,7.666314663,8.105091665,8.29731507,8.010416809,4.306515112,7.523545828,6.963948686,7.768393466,7.310781805,7.580603022,6.726850301,6.952780195
ATP2A2,39791_at,9.581235423,10.17217184,8.172971392,8.317173247,7.751789763,9.550059254,7.575855533,10.05616562,10.41292409,9.764576049,9.343053168,10.54864768,10.79974142,9.998138952,7.982948078,8.364424034,8.226630823,9.006127565,9.977847565,10.00012551,10.13845907,10.28904386,10.01135535,10.40656693,9.397193768
HNRNPR,39792_at,8.498510384,8.705099391,8.703069834,6.460597535,7.694824804,9.049654763,7.919213111,8.918218071,8.697646346,8.637988178,8.745556893,9.240213328,9.899845944,8.641618515,7.902167901,8.232926235,8.5398876,8.60003108,8.605183619,8.36800548,8.934961073,8.576263566,8.44714808,8.486718087,8.507854877
GBAS,39793_at,8.124398115,7.475753222,6.119851893,6.289896442,6.925396965,6.399533672,7.081157003,7.190238002,8.168197009,7.038829123,8.7784749,7.691052253,7.179719391,6.797762966,7.0025358,7.429579026,7.611489986,8.010416809,8.192377852,7.542872345,8.384762486,7.870754953,7.669339819,7.681138697,7.99862234
USP8,39794_at,7.091398488,7.545912712,7.577617536,7.601977736,6.614304825,6.935032901,7.521097674,7.504734624,6.949642358,7.923590424,7.107836051,7.960299831,7.97492925,7.373831564,6.767134671,7.932255352,8.191367171,7.521462778,7.20141579,7.397581805,7.618939008,7.184409297,7.072101648,7.240025139,7.034797717
AP2M1,39795_at,10.81250242,10.8085699,10.64320954,12.1238438,11.19443492,12.134782,11.21466158,11.35854605,11.99798427,12.20538692,11.3334784,12.0521271,12.63531715,12.07328699,11.31588942,11.01392779,11.49743593,11.16673189,10.81933365,11.20985151,11.17794536,11.23552529,10.97888984,11.8289524,10.50254421
PSME3,39796_at,7.638616625,7.785585337,5.273058793,6.743579371,6.807600074,7.400003379,6.643365014,7.603650758,7.096781548,7.324472474,7.955942644,7.238645898,7.668665263,7.351511017,5.095188767,6.656197982,4.995816955,7.4699912,7.570009018,6.749482262,7.672893553,7.697799897,7.497154156,8.135723345,7.227496755
UBR2,39797_at,6.319624379,7.541918909,6.741955472,7.069392047,7.870307879,6.324644567,6.790546606,6.839261452,7.053639743,5.626674868,4.615912109,6.622923652,7.174835322,7.04410546,7.564866689,7.085631803,6.974466256,4.174334804,7.035438385,6.316373658,7.023926703,5.614324165,7.267622812,6.405921905,3.93677041
RPS28,39798_at,13.0239874,13.22954852,12.86971499,12.89505895,13.82363896,12.63531715,13.78051008,13.14624167,12.90821743,13.30813657,13.66571631,13.0239874,13.0239874,12.60710734,13.25990069,13.3731491,13.64511297,13.39137423,13.54746753,13.6227794,13.4979634,13.52203878,13.3731491,13.39137423,13.32748091
FABP5L7,39799_at,7.938246034,7.347040219,6.892306968,5.859493559,6.735875518,7.397304447,6.738510701,7.463157341,7.81432953,7.01905898,6.915717523,7.222766655,6.961399904,7.101727066,6.939913207,7.540292857,6.977592135,7.09809125,8.405005664,7.143678319,8.032859555,8.367252877,8.11514785,7.7535731,6.925626312
HAX1,39800_s_at,10.44358516,10.07363558,10.10614758,9.37329668,10.89179473,11.27973541,10.2747933,10.91388184,11.17794536,11.19922391,10.04460698,11.19443492,11.68056231,11.52204765,10.84264189,10.32564918,10.19609651,10.2190845,10.34779195,9.986023849,10.22314875,10.19127669,10.38311884,10.81933365,10.3920384
PLOD3,39801_at,9.361583421,9.397727661,8.794519058,10.03469281,9.819747181,9.095267686,9.374026363,9.183117596,9.54413866,9.387786152,9.751696119,9.167993597,8.974018523,8.891051808,9.871001548,9.318198694,9.347768141,9.249794339,9.673833558,9.653942676,9.093123771,9.532973662,9.405425267,9.138554489,9.510540413
CCL7,39802_at,6.464356098,5.923787365,8.706917278,8.357964989,6.886845447,4.911035811,6.946999175,6.263344806,6.304775351,5.797030862,7.281284472,6.103549777,5.429242533,6.485466385,5.876707029,8.709149028,7.24574618,4.01727268,4.586063662,6.068173238,6.25229479,4.130948237,5.726845661,5.936834992,5.788351097
C21orf2,39803_s_at,6.79916816,7.301385969,8.193463247,7.44807002,8.181899886,7.54903973,8.109357496,6.109835068,8.101562069,8.617283999,7.767391499,7.861233653,7.621077682,8.267098291,7.97092727,7.09295613,7.94675821,7.72543507,8.41876796,7.669925959,6.924415028,7.747085444,7.377237531,7.799215871,7.462497111
C18orf1,39804_at,6.503077429,5.964147568,5.215151277,5.504475229,5.136168508,4.770115502,7.954000431,6.079950641,5.263263482,5.321691165,6.977337514,4.883709707,6.482853686,6.457957138,5.280357265,5.303138555,5.093691098,4.774992737,5.583503244,4.927094347,5.159672633,4.987089521,5.290099884,5.217033428,6.941023505
ABCB6,39805_at,8.011788702,7.823702994,6.560899799,3.075926549,5.925692176,4.172424122,3.87866972,3.375650052,6.484752857,5.257335702,7.212533463,6.521053639,5.391399665,4.605508061,4.464960665,7.218801197,6.148987555,7.257878354,8.258107464,7.190953492,7.482379419,8.023182659,8.121959294,7.875191899,8.03225683
ASF1A,39806_at,4.629388242,5.284316582,5.473840596,3.337971486,5.758067093,2.93771013,5.846725712,4.996192679,5.012542924,5.407428368,5.883313357,5.534265698,5.779737056,4.952960941,5.811090171,6.31929176,6.153288286,6.025379935,4.517263694,5.694052522,5.528720753,3.7343746,5.866396526,4.957561811,5.230722479
ASF1A,39807_at,2.668545697,4.954512293,2.223267796,6.45887421,3.748421528,2.857486914,4.57559427,3.497522486,4.676693772,3.05606201,5.63497419,4.513361534,4.311368649,4.66519318,5.131385743,3.263787353,2.186692052,4.676114419,0.403103666,2.372341755,1.445026916,4.343933347,2.682717596,1.789577836,2.87474462
WNT11,39808_at,6.978159813,6.224464346,6.57045312,5.524986629,4.532761004,4.851908962,5.735279626,6.949474437,6.911977338,6.582659298,7.044632185,6.535104159,5.351466003,6.577831542,6.278579972,6.90191029,5.71624088,6.513860669,4.62161873,6.475664234,6.611511021,4.897347154,4.931386876,5.639198562,7.013464559
HBP1,39809_at,9.130241819,8.145561888,8.084890957,7.635012491,8.458006903,7.346811013,8.82580728,8.289138808,7.922761838,7.446446027,7.733344715,8.088853858,8.237919021,7.649337585,8.544019839,8.466243219,8.764242908,7.827161321,7.887290067,8.069614981,8.191860493,7.855406379,8.356356058,8.286203171,7.584180696
C19orf50,39810_at,7.26018931,5.259427762,5.490566946,4.564248376,5.265710407,4.705007189,5.564156148,4.425736003,4.995308068,4.269547646,4.167079638,4.972556632,5.591451224,4.696294101,7.00888851,4.790807778,4.380681672,6.722367849,4.673085312,4.449332671,4.537995405,5.384638143,6.948623821,4.462250333,4.390807274
C19orf50,39811_at,9.547060038,9.350189381,9.843530864,9.589963241,9.966657054,9.828810541,10.23358494,9.877966469,9.847224238,9.823040385,10.14259594,9.737523569,9.599921766,9.5954821,9.857157029,9.653942676,9.965087047,9.491562063,9.823040385,9.615073796,9.486370198,10.04543571,9.763490939,9.813230467,9.616652457
MRPL12,39812_at,7.339768041,7.324830093,7.524566011,5.492806772,7.532323294,7.458259958,6.693142846,6.128426991,7.894034245,7.704995662,8.787192294,8.040180854,8.811270678,7.821885511,7.600417943,7.79619125,7.71609724,8.552271756,7.951164153,7.671091459,8.341092284,8.63756968,8.243728782,8.980905249,7.434707478
DHRS7,39813_s_at,6.677157202,5.620736258,2.784744073,7.320072081,5.680093455,6.766283784,4.125363721,4.620534174,4.503474158,6.021412156,6.538640388,5.493786094,6.018590351,6.524918482,4.195100317,4.636739876,5.677191494,3.849239354,6.345107479,5.995107134,4.568597195,6.28588714,4.575181477,5.439200359,6.697545605
DHRS7,39814_s_at,12.0521271,10.68452172,10.21676293,8.977135931,10.57906309,11.62675644,10.24572354,10.82830079,10.96520071,10.79412255,11.14192057,11.45726361,11.35159313,11.85996276,10.72239463,10.42143589,10.07178929,11.53897377,11.51417179,11.45726361,11.19443492,11.13011632,11.76372123,11.44803082,11.35854605
NENF,39815_at,5.654799812,5.975293134,6.498762616,7.927457294,7.012613462,6.374704482,6.75153184,6.321736751,6.522851742,6.181900211,7.273456465,6.2406485,5.977382208,6.288030865,6.005364772,5.845964199,4.921506395,7.20073445,6.625375453,4.430247106,5.216414811,5.89631073,5.5112228,5.439200359,6.194980649
NENF,39816_g_at,7.858809072,7.01307182,7.765653047,8.446423331,8.626968477,8.392163262,8.696008016,7.992503479,8.219584435,7.494117432,8.013516242,7.758947266,7.577345688,7.83429785,7.781881845,7.39273879,7.957457633,7.988472694,3.88357702,7.258310048,6.627978178,6.414037727,6.608253633,7.30796842,7.788827522
C6orf108,39817_s_at,9.778186663,8.936137557,8.790943186,8.706215849,9.356573617,9.065634264,8.700973893,8.619662374,9.133642384,9.125311012,9.743460318,9.358251616,9.354368019,9.504448866,9.554851215,8.749825091,8.791705767,9.412265696,9.290542439,9.137374049,9.05577012,9.556091531,9.558657224,9.763490939,9.863236509
C6orf108,39818_at,5.48742026,5.511471588,3.570722072,5.529650015,4.808368902,4.265741663,3.79442978,5.607493243,6.039830962,3.997819559,6.98003699,5.686416233,5.209473477,3.934570167,6.860232459,4.090372483,4.776749803,4.931601525,4.861100275,6.969477281,4.107351592,7.386196675,5.883682614,5.080858236,5.734834401
RRN3,39819_at,4.782872928,2.850091284,3.397659781,5.57891491,3.18576355,5.259427762,4.207973324,4.859580074,3.386485,3.712669433,3.472199143,3.570957615,1.16562992,1.164617399,4.159815986,3.984863171,2.902389853,3.166812195,6.423769804,5.55200276,2.534772724,6.060004427,3.864435631,4.345457431,3.262825133
RRN3P1,39820_at,5.155016755,5.907609806,4.361538922,5.725282121,6.33096252,7.074313652,4.718676601,5.577155022,6.107215255,4.422196919,6.693142846,4.746590877,5.517807527,4.412460014,5.41026504,5.474209706,4.85329554,3.572226948,6.40994584,6.219155244,4.84015837,4.190119196,4.859400617,3.59205994,6.619504112
GADD45B,39821_s_at,7.203598396,7.339231743,8.343976476,8.055924536,7.676388915,7.327600292,8.047912318,7.97978203,7.254292478,7.646596314,6.910313511,7.4374999,7.237289703,7.421120628,8.044404183,7.86993824,8.182790004,6.752243794,7.178291227,6.829672451,6.661589365,7.258126177,7.260568655,7.24574618,7.261281908
GADD45B,39822_s_at,8.41071758,8.83909233,8.985954091,7.236985709,7.789877752,6.913745449,7.975122884,8.85621031,7.877188896,7.360809008,5.098785427,7.660278249,7.745685513,6.896343988,8.461406096,8.517617512,9.098523058,7.673404792,7.974430983,7.7948243,8.159004849,7.473027186,7.400959199,7.511967152,7.884594128
DCAF8,39823_at,6.666353335,8.023704539,8.169664011,8.294787034,8.598573144,8.542252056,9.050080803,7.936765878,8.617009224,8.64539136,7.953698154,8.429326624,8.755547839,8.650379816,9.1965035,8.638406676,8.700008855,6.482632943,7.18675002,7.644549336,7.621951331,7.259979662,7.637760602,7.622275536,7.069730387
AI391564,39824_at,6.40495371,7.31712939,6.596020284,7.264608589,8.237919021,8.754267203,8.318729773,8.61223803,8.151566653,8.831011829,6.546761286,8.285285344,9.586620289,9.124333315,7.501216932,7.291647046,7.463563317,6.234781677,7.314453402,6.94284131,7.293693518,6.313929835,7.052291096,6.275279102,7.324279761
SLC25A1,39825_at,8.082685302,7.47786853,7.630825079,7.306857734,7.906316086,7.399051194,7.87165551,7.02185461,7.960456585,7.196272326,8.739735759,7.951981661,7.635012491,7.343135025,7.615511042,7.376957305,7.081157003,7.845373536,8.073776123,8.11268095,7.351724954,8.825107553,7.714342251,8.247235887,7.992763831
DDIT4,39826_f_at,6.901206726,5.671298048,6.934609623,6.799502213,4.421386187,3.661162041,3.068938208,6.154801182,6.913392683,4.300938881,7.418796264,6.706983533,6.313427174,4.033805896,4.204971721,3.78859972,3.687640664,6.608475886,6.57673065,4.564248376,5.704535341,5.839427772,5.5112228,6.306505245,5.655795839
DDIT4,39827_at,9.46528303,8.981828526,9.530229063,7.886804473,8.102785201,7.92901629,7.866503506,9.867190188,8.472711738,8.759793615,9.293266851,8.345077763,7.272504974,7.691524306,6.718506298,9.76637292,8.978460335,9.598934903,9.615073796,9.601066461,9.343053168,9.71315493,9.479953079,9.331191765,9.876099557
ARL4C,39828_at,6.344334884,6.286770569,7.088483009,6.911785093,6.016717038,6.112694955,4.376347819,5.054166752,6.452484444,6.273152937,5.483549229,6.274793996,5.412517937,6.557504174,6.070152087,5.179712593,6.632843179,4.788718995,4.890569466,5.107801224,5.155760893,4.399638773,6.611511021,6.756215949,7.123191826
ARL4C,39829_at,7.503221131,6.401806185,7.11996003,5.246464711,3.889629153,6.328535384,4.485139727,7.512187613,6.801227879,4.931601525,7.834822149,6.464100783,5.250801117,5.013546253,5.418998552,5.154461479,4.104901262,7.643296877,7.182660564,8.173250808,7.595963175,7.431496453,7.234743357,7.229484862,7.504734624
RPL27,39830_at,12.88283065,12.36584376,11.93383178,11.97269004,12.09262045,12.65950678,12.18434997,12.48132012,12.74732654,12.62066208,12.88283065,12.73366865,12.25954188,12.25954188,11.77625238,11.9846311,12.0521271,12.75838946,12.64613983,12.54339335,12.65950678,12.88283065,12.57041456,12.70783218,12.58439669
SRRT,39831_at,7.530301455,7.320639631,7.723980043,8.281290807,7.684893431,7.937025163,7.654804221,7.795966784,7.155901328,7.574264939,6.293195292,7.613912975,7.402601007,7.101727066,7.882441043,6.893942989,7.216087363,7.629616131,7.219474117,6.811522331,7.041387836,6.855636516,7.637760602,6.682375393,7.433832934
SRRT,39832_at,9.429135739,9.552893582,9.557267488,10.17373507,10.32564918,10.0626825,10.40948515,9.581235423,9.551149794,9.830507042,9.974553519,9.309343826,9.148242988,9.50080373,9.936665889,9.44350475,9.793157623,9.670045951,9.957978914,9.704524297,9.130241819,9.895417336,9.425611745,9.339037403,9.933086153
MINK1,39833_at,6.420387699,7.735163973,8.518413049,8.583699974,8.557845974,7.614267303,9.372128223,7.127863094,7.633376869,7.807488109,7.563616034,6.934395357,7.12020776,7.047106212,8.976123954,8.342192785,9.022661378,7.767391499,7.4679601,7.550971298,7.081583261,7.557939574,7.407511835,6.933312644,7.890096088
CHRNE,39834_at,4.175166663,4.100635148,5.081482698,6.916720831,5.224095806,6.721902064,5.037336562,5.566129113,6.181661549,6.094288486,4.752672454,5.055185131,4.775850138,6.547594365,7.448710344,4.722206259,4.142782329,4.826932241,5.361619762,4.280449616,4.661822838,4.819159096,6.155847966,4.685695669,5.016958657
SBF1,39835_at,6.921727547,6.623435782,4.389796023,4.866813364,7.18807759,7.171929513,5.550172506,7.043673824,6.67060574,6.758107328,8.042000465,4.813203507,7.160600782,7.377582616,6.751320067,6.120117651,6.207880203,6.911977338,7.752985179,8.335322803,7.214277996,8.13805221,6.186656244,7.20073445,7.479595767
ZNF467,39836_at,5.149870518,6.09550003,6.142340334,7.231897656,6.609847851,6.393344828,7.05582523,4.561083319,6.692418463,6.574687333,5.188141388,6.124926275,5.303820722,6.09145191,6.978159813,6.400341903,5.22159016,4.137431409,5.404238297,6.234431704,5.282524926,5.185361861,6.19417046,4.57739234,5.916311274
ZNF467,39837_s_at,6.540934062,7.484372335,5.384435189,5.699466071,7.665105946,7.405706869,8.086533092,6.95430096,8.02262419,8.342417941,7.347269424,7.613912975,7.305136182,7.509976668,7.567732387,7.800073331,7.492905195,7.679814652,7.633190223,8.357964989,7.386944573,7.971677328,7.190238002,7.145064262,7.658528106
CLASP1,39838_at,7.114152989,7.857761864,6.830534548,8.175497333,6.588342686,7.593393838,7.034797717,7.745957858,7.433832934,7.551294474,6.963706484,7.181333879,7.168533863,7.116285916,6.850595594,6.875059857,7.588098995,7.502575306,6.957965864,7.175883232,6.792158698,7.259979662,7.071086704,7.036534424,6.503522177
CSDA,39839_at,8.864756647,10.08579792,9.11975532,8.054087692,10.02266442,9.407685663,10.28658476,10.07363558,9.673833558,9.152091998,8.169904837,9.852716211,9.274385574,9.311948538,9.31133852,9.329231977,9.579713602,8.31080224,8.806042983,8.240185821,9.330324776,8.468760596,8.570635928,8.285072162,8.640748551
GREM1,39840_at,6.884461595,6.694454593,5.718242205,7.548776774,6.7876854,7.520907094,5.526755969,7.149614298,6.227394097,6.034775478,7.023750453,6.927805042,7.373831564,4.932851894,6.700619791,6.484914579,6.088792645,4.788718995,6.123346502,6.528665762,6.049827558,5.111837299,7.151954297,6.463115255,7.122092518
SLC16A6,39841_at,8.019296955,6.405617378,6.662308966,7.684628542,6.351611307,7.266381913,6.574898644,7.137805973,6.610022936,7.358346288,8.249157004,7.023926703,6.907430175,6.237123811,6.038609244,6.646776166,6.34132177,7.550429144,7.769051849,7.679997091,7.620812882,7.785868252,7.302608593,8.128026876,8.224507078
CRLF1,39842_at,4.175166663,6.361389909,3.876131386,5.132083528,3.878081046,4.075814096,4.024876085,3.795954729,3.336730123,3.446724207,4.700313628,4.581014816,4.185216228,3.995301722,5.010581552,3.288310576,4.256895677,3.487008237,4.113608467,3.745528929,4.12169855,3.345909433,5.012942031,4.391236926,4.802360744
CRLF1,39843_at,6.118971833,6.518702505,6.08559446,5.488428013,6.456137088,7.246173605,5.7916088,3.676059578,4.595037142,2.552063236,7.325895524,4.793727096,4.938387354,4.455158123,5.231503031,6.198211057,5.665774257,5.212497457,5.960141048,3.048238929,5.935078227,6.153288286,5.839427772,4.685695669,5.827906315
LSM12,39844_at,8.488921041,7.880052196,7.741401173,8.196569972,7.545374939,7.685571168,7.390501818,7.325155023,7.790481928,7.545187425,8.904315917,7.826192098,7.745148041,7.841961805,7.438241691,7.605776184,7.927851874,7.876612357,8.253749777,8.463061779,8.587844613,8.436010902,8.327915237,8.281721785,8.41576072
HTRA2,39845_at,7.789102743,8.252791064,7.650527641,8.595490995,8.737122978,8.295091281,8.154558479,8.83676894,8.024855086,8.224257057,8.410431136,7.791900327,7.879084637,8.372341339,7.89197097,7.85586857,7.541088976,8.040180854,8.278460875,7.984225244,8.044404183,8.790579089,8.419173391,7.838309269,8.077017085
CTSF,39846_at,6.89604859,7.292797073,7.941938084,7.85586857,8.008661476,6.796290263,8.00156922,6.883549089,5.837595171,6.459978707,7.292276718,6.478563786,6.913553062,6.635936592,8.012013779,7.765224433,8.20930072,6.979752044,7.390678431,8.11623426,7.37121976,7.353758269,7.736672943,7.175883232,7.678548369
